Element;Messstation;Datum;Wert;Einheit;Geo-Breite (Grad);Geo-Länge (Grad);Höhe (m);Sensorhöhe (m);Erstellungsdatum;Copyright;
Sonnenscheindauer;Berlin-Tegel;2017-11-28;0.9;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-11-29;5.5;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-11-30;1.6;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-01;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-02;0.1;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-03;2.4;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-04;2.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-05;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-06;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-07;4.8;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-08;1.7;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-09;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-10;2.2;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-11;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-12;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-13;5.2;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-14;0.1;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-15;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-16;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-17;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-18;4.9;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-19;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-20;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-21;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-22;0.5;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-23;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-24;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-25;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-26;2.7;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-27;1.5;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-28;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-29;2.3;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-30;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2017-12-31;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-01;3.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-02;0.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-03;2.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-04;2.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-05;-3.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-06;-6.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-07;-5.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-08;-2.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-09;-1.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-10;-1.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-11;-2.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-12;3.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-13;1.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-14;0.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-15;0.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-16;-2.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-17;-4.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-18;-4.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-19;-2.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-20;0.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-21;1.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-22;0.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-23;-2.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-24;-0.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-25;0.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-26;0.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-27;-0.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-28;-2.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-29;1.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-30;0.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-01-31;0.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-01;-0.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-02;-1.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-03;1.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-04;2.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-05;1.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-06;-0.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-07;-1.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-08;-3.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-09;-4.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-10;-3.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-11;-2.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-12;-2.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-13;-2.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-14;-1.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-15;3.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-16;4.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-17;4.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-18;3.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-19;4.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-20;7.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-21;7.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-22;7.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-23;6.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-24;3.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-25;3.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-26;8.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-27;10.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-02-28;8.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-01;4.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-02;5.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-03;7.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-04;10.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-05;9.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-06;6.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-07;2.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-08;6.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-09;7.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-10;6.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-11;4.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-12;2.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-13;4.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-14;6.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-15;9.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-16;7.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-17;7.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-18;6.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-19;4.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-20;11.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-21;9.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-22;7.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-23;6.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-24;7.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-25;6.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-26;6.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-27;9.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-28;12.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-29;10.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-30;13.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-03-31;16.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-01;16.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-02;12.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-03;8.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-04;9.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-05;9.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-06;8.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-07;9.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-08;11.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-09;13.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-10;11.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-11;7.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-12;8.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-13;8.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-14;8.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-15;7.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-16;5.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-17;5.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-18;4.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-19;3.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-20;4.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-21;9.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-22;6.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-23;5.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-24;8.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-25;7.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-26;6.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-27;6.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-28;8.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-29;6.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-04-30;8.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-05-01;11.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-05-02;10.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2017-05-03;11.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
